question_id,questions,class,direct_indirect,factual_opinion,is_original
3621157,"What is the difference between AIEEE and JEE Mains?","course comp",indirect,opinion,0
3787865,"What is the difference between PGDBA and MBA?","course comp",indirect,opinion,0
3791811,"What is the difference between MMS and MBA?","course comp",indirect,opinion,0
3789190,"What is the difference between CSE and software engineering?","course comp",indirect,opinion,0
3789495,"What is the difference between computer science and IT?","course comp",indirect,opinion,0
3817693,"What is the difference between linear and convergent synthesis?","course comp",indirect,opinion,0
3818055,"What is the difference between MS and M.Sc?","course comp",indirect,opinion,0
3822153,"What is the difference between positive and normative economics?","course comp",indirect,opinion,0
3798970,"What is the difference between PGDM and MBA?","course comp",indirect,opinion,0
3799126,"What is the difference between UPSC and MPSC?","course comp",indirect,opinion,0
3823735,"What is the difference between TOEFL, IELTS, GRE, and GMAT?","course comp",indirect,opinion,0
3757143,"What is the difference between MA and MA (Honours)?","course comp",indirect,opinion,0
3757227,"What is the core difference between MBA and PGDM ?","course comp",indirect,opinion,0
3759126,"What is the difference between aeronautical and aerospace engineering?","course comp",indirect,opinion,0
3758094,"What is the difference between engineering in CS and MCA?","course comp",indirect,opinion,0
3760194,"What is the difference between CAT and CET?","course comp",indirect,opinion,0
3775461,"What is the difference between CAT and GATE exam?","course comp",indirect,opinion,0
3775481,"What is the difference between BE and B.Tech?","course comp",indirect,opinion,0
3782442,"What is the difference between KVA and KWH?","course comp",indirect,opinion,0
3793862,"What is the difference between CAD and PRO-E?","course comp",indirect,opinion,0
3815116,"What is the difference between B.pharma and Pharma.D?","course comp",indirect,opinion,0
3815948,"What is the difference between fashion communication and fashion technology?","course comp",indirect,opinion,0
3812823,"What is the difference between CFA and MBA in finance?","course comp",indirect,opinion,0
3812843,"What is the difference between CS and CMS course?","course comp",indirect,opinion,0
3812863,"What is the difference between classical mechanics and quantum mechanics?","course comp",indirect,opinion,0
3812728,"What is the difference between B.E and B.Tech?","course comp",indirect,opinion,0
3839894,"What is the difference between PGDM and PGPM?","course comp",indirect,opinion,0
3848538,"What is the difference between journalism and mass communication?","course comp",indirect,opinion,0
3846803,"What is the difference between 3D Max and Revit?","course comp",indirect,opinion,0
3846776,"What is the difference between IT and software engineer?","course comp",indirect,opinion,0
3840256,"What is the difference between BA and BA honors?","course comp",indirect,opinion,0
3835027,"What is the difference between mechanical engineering and automobile engineering?","course comp",indirect,opinion,0
3840929,"What is the difference between MBA and PGDM?","course comp",indirect,opinion,0
3842007,"What is the difference between Bank PO and office assistant?","course comp",indirect,opinion,0
3842871,"What is the difference between electrical and electronics devices?","course comp",indirect,opinion,0
2276222,"what is the difference between mba and pgdm????","course comp",indirect,opinion,0
2266419,"what is the difference between SPN and TPN MCB","course comp",indirect,opinion,0
2181484,"What is the difference between EMBA and MBA","course comp",indirect,opinion,0
2183688,"what is the difference between MBA and PGDBA...","course comp",indirect,opinion,0
3654597,"What is the difference between BE and B.Tech?","course comp",indirect,opinion,0
3647804,"What is the difference between CS and BCA?","course comp",indirect,opinion,0
3652362,"What is the difference between B-schools and normal colleges?","course comp",indirect,opinion,0
3658826,"What is the difference between B.Tech and BE?","course comp",indirect,opinion,0
3663409,"What is the difference between BMS and BBI?","course comp",indirect,opinion,0
3690693,"What is the difference between BBA and B.Com?","course comp",indirect,opinion,0
3692625,"What is the difference between BCA and B.Sc.?","course comp",indirect,opinion,0
3689835,"What is the difference between B.Tech and B.E?","course comp",indirect,opinion,0
3692839,"What is the difference between MBA and PGPBM?","course comp",indirect,opinion,0
3660248,"What is the difference between B.Com and BAF?","course comp",indirect,opinion,0
3670613,"What is the difference between mechatronics and robotics?","course comp",indirect,opinion,0
3568709,"What is the difference between electronic and electrical engineering","course comp",indirect,opinion,0
3584498,"What is the main difference between CSE and IT?","course comp",indirect,opinion,0
3584542,"What is the difference between BA LLB and BBA LLB?","course comp",indirect,opinion,0
3583648,"What is the difference between BE and B. Tech?","course comp",indirect,opinion,0
3583912,"What is the difference between B.Tech and BE ?","course comp",indirect,opinion,0
3582538,"What is the difference between textile and textile engineering?","course comp",indirect,opinion,0
3594630,"What is the difference between B.Tech and BE?","course comp",indirect,opinion,0
3620627,"What is the difference between CMA (USA) and CMA (India)?","course comp",indirect,opinion,0
3620848,"What is the difference between ECE and EEE?","course comp",indirect,opinion,0
3618370,"What is the difference between CSE and IT engineering?","course comp",indirect,opinion,0
3617517,"What is the difference between CS and IT?","course comp",indirect,opinion,0
3620008,"What is the difference between JEE entrance exam and AIEEE?","course comp",indirect,opinion,0
3662173,"What is the difference between BBA and BBA in FIA?","course comp",indirect,opinion,0
3664795,"What is the difference between UG and PG?","course comp",indirect,opinion,0
3628148,"What is the difference between electronics communication and electronics Telecommunications?","course comp",indirect,opinion,0
3629981,"What is the difference between RCBS and RBS?","course comp",indirect,opinion,0
3641128,"What is the difference between biotechnology and cancer biotechnology?","course comp",indirect,opinion,0
3641399,"What is the difference between BE IT and CSE?","course comp",indirect,opinion,0
3669731,"What is the difference between computer and IT engineering?","course comp",indirect,opinion,0
3669752,"What is the difference between BE and B.Tech?","course comp",indirect,opinion,0
3678370,"What is the difference between IIT and other private institutes?","course comp",indirect,opinion,0
3682259,"What is the difference between CIA and CIA+ course?","course comp",indirect,opinion,0
3682501,"What is the difference between B.Tech and BE?","course comp",indirect,opinion,0
3682052,"What is the difference between PGDM and PGDM finance?","course comp",indirect,opinion,0
3687397,"What is the difference between BBA and BBA IB?","course comp",indirect,opinion,0
3687761,"What is the difference between financial analyst and financial engineer?","course comp",indirect,opinion,0
3686813,"What is the difference between computer engineering and information technology?","course comp",indirect,opinion,0
3673726,"What is the difference between textile engineering and textile technology?","course comp",indirect,opinion,0
4063995,"What is the difference between BMLT and DMLT course?","course comp",indirect,opinion,0
4062301,"What is the major difference between BE and B.Tech?","course comp",indirect,opinion,0
4078656,"What is the difference between technical and non-technical audit?","course comp",indirect,opinion,0
4079119,"What is the difference between aerospace engineering and aeronautical engineering?","course comp",indirect,opinion,0
4069926,"What is the difference between CET and JEE?","course comp",indirect,opinion,0
